id,created_at,text
8.23324E+17,23/01/2017 00:20,.@MichaelNutter got a lot of great points into 140 characters here. We have to keep the momentum. https://t.co/Bd66lBPMEs
8.23324E+17,23/01/2017 00:18,"Scrolling through images of the #womensmarch is awe-inspiring. Hope it brought joy to others as it did to me.
https://t.co/29oaMvk3hU"
8.22903E+17,21/01/2017 20:27,"I stand w/ Nora Harren, a 17-year  from Boise, ID, &amp; every person marching for our values today. Onward! ✊✊🏾✊🏽✨… https://t.co/Zt8THPtAn8"
8.22846E+17,21/01/2017 16:39,"'Hope Not Fear'
Indeed. 
And what a beautiful piece by Louisa Cannell. 
#womensmarch 👊👊🏻👊🏼👊🏽✨ https://t.co/7h3Bzx79nB"
8.22823E+17,21/01/2017 15:07,"Thanks for standing, speaking &amp; marching for our values @womensmarch. Important as ever. I truly believe we're always Stronger Together."
8.22472E+17,20/01/2017 15:53,I'm here today to honor our democracy &amp; its enduring values. I will never stop believing in our country &amp; its future. #Inauguration
8.2187E+17,19/01/2017 00:00,"Indeed. Bill &amp; I have you in our thoughts &amp; look forward to you both being back on your feet soon, wild socks &amp; all… https://t.co/yUWSbJDnlH"
8.16426E+17,03/01/2017 23:28,Delighted that @NYGovCuomo proposed free college for ppl making &lt;125K in NY. A plan @SenSanders &amp; I worked hard on. https://t.co/V0aXjhxKpm
8.13499E+17,26/12/2016 21:37,The holidays are a time to be thankful for our blessings. Let's rejoice in this season &amp; look forward with renewed hope &amp; determination. -H
7.63797E+17,,
7.63797E+17,,
7.63796E+17,,
7.63796E+17,,
7.63796E+17,,
7.63795E+17,,
7.63795E+17,,
7.63794E+17,,
7.63794E+17,,
7.63793E+17,,
7.63792E+17,,
7.63786E+17,,
7.63786E+17,,
7.63786E+17,,
7.6378E+17,,
7.63774E+17,,
7.63742E+17,,
7.63566E+17,,
7.6354E+17,,
7.63526E+17,,
7.63498E+17,,
7.63495E+17,,
7.63492E+17,,
7.6349E+17,,
7.63487E+17,,
7.63484E+17,,
7.63482E+17,,
7.63462E+17,,
7.63461E+17,,
7.6346E+17,,
7.6346E+17,,
7.63459E+17,,
7.63459E+17,,
7.63458E+17,,
7.63457E+17,,
7.63435E+17,,
7.6342E+17,,
7.63386E+17,,
7.63168E+17,,
7.63153E+17,,
7.63129E+17,,
7.63104E+17,,
7.63091E+17,,
7.63064E+17,,
7.63032E+17,,
7.63018E+17,,
7.62836E+17,,
7.62781E+17,,
7.6278E+17,,
7.62763E+17,,
7.62763E+17,,
7.62748E+17,,
7.62739E+17,,
7.62739E+17,,
7.62738E+17,,
7.62738E+17,,
7.62737E+17,,
7.62734E+17,,
7.62728E+17,,
7.62722E+17,,
7.62708E+17,,
7.62699E+17,,
7.62689E+17,,
7.62685E+17,,
7.62677E+17,,
7.62676E+17,,
7.62668E+17,,
7.6265E+17,,
7.62623E+17,,
7.62486E+17,,
7.62476E+17,,
7.62453E+17,,
7.62416E+17,,
7.62407E+17,,
7.62382E+17,,
7.62376E+17,,
7.62371E+17,,
7.62361E+17,,
7.62345E+17,,
7.62339E+17,,
7.62336E+17,,
7.62326E+17,,
7.62302E+17,,
7.62291E+17,,
7.62275E+17,,
7.62077E+17,,
7.6206E+17,,
7.62049E+17,,
7.6204E+17,,
7.6203E+17,,
7.62018E+17,,
7.62003E+17,,
7.62E+17,,
7.61996E+17,,
7.61958E+17,,
7.61956E+17,,
7.61934E+17,,
7.61715E+17,,
7.61709E+17,,
7.61692E+17,,
7.6167E+17,,
7.61653E+17,,
7.61644E+17,,
7.6163E+17,,
7.61624E+17,,
7.61611E+17,,
7.61607E+17,,
7.61605E+17,,
7.61605E+17,,
7.61605E+17,,
7.61604E+17,,
7.61604E+17,,
7.61603E+17,,
7.61603E+17,,
7.61602E+17,,
7.61602E+17,,
7.61599E+17,,
7.6159E+17,,
7.61584E+17,,
7.61545E+17,,
7.61399E+17,,
7.61351E+17,,
7.61322E+17,,
7.6132E+17,,
7.61319E+17,,
7.61315E+17,,
7.61307E+17,,
7.61297E+17,,
7.61296E+17,,
7.61296E+17,,
7.61272E+17,,
7.61264E+17,,
7.61236E+17,,
7.61219E+17,,
7.61199E+17,,
7.61184E+17,,
7.60991E+17,,
7.60956E+17,,
7.60956E+17,,
7.60956E+17,,
7.60955E+17,,
7.60955E+17,,
7.60955E+17,,
7.60954E+17,,
7.60943E+17,,
7.60933E+17,,
7.60913E+17,,
7.60891E+17,,
7.60847E+17,,
7.60836E+17,,
7.60823E+17,,
7.60664E+17,,
7.60631E+17,,
7.60591E+17,,
7.60585E+17,,
7.60582E+17,,
7.60564E+17,,
7.60542E+17,,
7.60532E+17,,
7.60526E+17,,
7.60508E+17,,
7.60505E+17,,
7.60499E+17,,
7.60492E+17,,
7.60483E+17,,
7.6045E+17,,
7.60295E+17,,
7.60283E+17,,
7.60264E+17,,
7.6024E+17,,
7.60226E+17,,
7.60201E+17,,
7.60197E+17,,
7.60192E+17,,
7.60175E+17,,
7.60156E+17,,
7.60149E+17,,
7.60131E+17,,
7.60118E+17,,
7.601E+17,,
7.59932E+17,,
7.59917E+17,,
7.59889E+17,,
7.59865E+17,,
7.5984E+17,,
7.59829E+17,,
7.59825E+17,,
7.59811E+17,,
7.59781E+17,,
7.59755E+17,,
7.59585E+17,,
7.59561E+17,,
7.59549E+17,,
7.59517E+17,,
7.59487E+17,,
7.59485E+17,,
7.59485E+17,,
7.59484E+17,,
7.59483E+17,,
7.59482E+17,,
7.59482E+17,,
7.59481E+17,,
7.5948E+17,,
7.59477E+17,,
7.59469E+17,,
7.59453E+17,,
7.59445E+17,,
7.59421E+17,,
7.59402E+17,,
7.59389E+17,,
7.5921E+17,,
7.59182E+17,,
7.59163E+17,,
7.59154E+17,,
7.59117E+17,,
7.59107E+17,,
7.59082E+17,,
7.59081E+17,,
7.5908E+17,,
7.5908E+17,,
7.59079E+17,,
7.59076E+17,,
7.59069E+17,,
7.5904E+17,,
7.58882E+17,,
7.58875E+17,,
7.58872E+17,,
7.58868E+17,,
7.58867E+17,,
7.58867E+17,,
7.58866E+17,,
7.58866E+17,,
7.58866E+17,,
7.58866E+17,,
7.58866E+17,,
7.58866E+17,,
7.58865E+17,,
7.58865E+17,,
7.58865E+17,,
7.58864E+17,,
7.58864E+17,,
7.58864E+17,,
7.58864E+17,,
7.58864E+17,,
7.58863E+17,,
7.58863E+17,,
7.58863E+17,,
7.58863E+17,,
7.58863E+17,,
7.58863E+17,,
7.58862E+17,,
7.58862E+17,,
7.58862E+17,,
7.58862E+17,,
7.58861E+17,,
7.58861E+17,,
7.58861E+17,,
7.58861E+17,,
7.58861E+17,,
7.58861E+17,,
7.58861E+17,,
7.5886E+17,,
7.5886E+17,,
7.5886E+17,,
7.5886E+17,,
7.5886E+17,,
7.5886E+17,,
7.58859E+17,,
7.58859E+17,,
7.58858E+17,,
7.58858E+17,,
7.58857E+17,,
7.58857E+17,,
7.58857E+17,,
7.58856E+17,,
7.58856E+17,,
7.58856E+17,,
7.58856E+17,,
7.58856E+17,,
7.58855E+17,,
7.58855E+17,,
7.58855E+17,,
7.58855E+17,,
7.58855E+17,,
7.58855E+17,,
7.58855E+17,,
7.58854E+17,,
7.58854E+17,,
7.58854E+17,,
7.58854E+17,,
7.58853E+17,,
7.58853E+17,,
7.58853E+17,,
7.58853E+17,,
7.58853E+17,,
7.58853E+17,,
7.58852E+17,,
7.5885E+17,,
7.58848E+17,,
7.58848E+17,,
7.58848E+17,,
7.58847E+17,,
7.58847E+17,,
7.58846E+17,,
7.58846E+17,,
7.58845E+17,,
7.58842E+17,,
7.58836E+17,,
7.58833E+17,,
7.58832E+17,,
7.58825E+17,,
7.58823E+17,,
7.58806E+17,,
7.58805E+17,,
7.58805E+17,,
7.588E+17,,
7.58799E+17,,
7.58797E+17,,
7.5879E+17,,
7.58789E+17,,
7.58786E+17,,
7.58741E+17,,
7.5872E+17,,
7.58705E+17,,
7.58683E+17,,
7.58652E+17,,
7.58512E+17,,
7.58508E+17,,
7.58508E+17,,
7.58507E+17,,
7.58507E+17,,
7.58507E+17,,
7.58506E+17,,
7.58505E+17,,
7.58505E+17,,
7.58504E+17,,
7.58504E+17,,
7.58504E+17,,
7.58503E+17,,
7.58503E+17,,
7.58503E+17,,
7.58503E+17,,
7.58502E+17,,
7.58502E+17,,
7.58502E+17,,
7.58501E+17,,
7.58501E+17,,
7.58501E+17,,
7.58501E+17,,
7.58501E+17,,
7.58501E+17,,
7.585E+17,,
7.585E+17,,
7.585E+17,,
7.585E+17,,
7.585E+17,,
7.58499E+17,,
7.58499E+17,,
7.58499E+17,,
7.58498E+17,,
7.58498E+17,,
7.58498E+17,,
7.58498E+17,,
7.58498E+17,,
7.58498E+17,,
7.58497E+17,,
7.58497E+17,,
7.58497E+17,,
7.58497E+17,,
7.58497E+17,,
7.58496E+17,,
7.58496E+17,,
7.58492E+17,,
7.58491E+17,,
7.58491E+17,,
7.58491E+17,,
7.58491E+17,,
7.5849E+17,,
7.58489E+17,,
7.58489E+17,,
7.58488E+17,,
7.58486E+17,,
7.58486E+17,,
7.58486E+17,,
7.58485E+17,,
7.58484E+17,,
7.58484E+17,,
7.58479E+17,,
7.58478E+17,,
7.58478E+17,,
7.58477E+17,,
7.58477E+17,,
7.58477E+17,,
7.58476E+17,,
7.58476E+17,,
7.58475E+17,,
7.58474E+17,,
7.58473E+17,,
7.58473E+17,,
7.58473E+17,,
7.58472E+17,,
7.58472E+17,,
7.58472E+17,,
7.58472E+17,,
7.58471E+17,,
7.58471E+17,,
7.5847E+17,,
7.5847E+17,,
7.58469E+17,,
7.58468E+17,,
7.58463E+17,,
7.58461E+17,,
7.5846E+17,,
7.5846E+17,,
7.58458E+17,,
7.58458E+17,,
7.58457E+17,,
7.58457E+17,,
7.58456E+17,,
7.58453E+17,,
7.58453E+17,,
7.58452E+17,,
7.58452E+17,,
7.58452E+17,,
7.58451E+17,,
7.58451E+17,,
7.5845E+17,,
7.5845E+17,,
7.58449E+17,,
7.58448E+17,,
7.58448E+17,,
7.58445E+17,,
7.58443E+17,,
7.58439E+17,,
7.58439E+17,,
7.58438E+17,,
7.58437E+17,,
7.58435E+17,,
7.58432E+17,,
7.58426E+17,,
7.58421E+17,,
7.58412E+17,,
7.584E+17,,
7.58393E+17,,
7.58386E+17,,
7.5838E+17,,
7.58371E+17,,
7.58362E+17,,
7.58358E+17,,
7.58353E+17,,
7.5834E+17,,
7.58334E+17,,
7.58328E+17,,
7.58314E+17,,
7.5814E+17,,
7.58137E+17,,
7.58135E+17,,
7.58134E+17,,
7.58133E+17,,
7.58132E+17,,
7.58131E+17,,
7.58131E+17,,
7.58131E+17,,
7.5813E+17,,
7.58129E+17,,
7.58129E+17,,
7.58129E+17,,
7.58129E+17,,
7.58128E+17,,
7.58128E+17,,
7.58127E+17,,
7.58126E+17,,
7.58126E+17,,
7.58125E+17,,
7.58125E+17,,
7.58124E+17,,
7.58124E+17,,
7.58123E+17,,
7.58123E+17,,
7.58122E+17,,
7.58121E+17,,
7.5812E+17,,
7.58119E+17,,
7.5811E+17,,
7.58107E+17,,
7.58104E+17,,
7.58101E+17,,
7.581E+17,,
7.58098E+17,,
7.58098E+17,,
7.58096E+17,,
7.58095E+17,,
7.58089E+17,,
7.5808E+17,,
7.58078E+17,,
7.58073E+17,,
7.5807E+17,,
7.58068E+17,,
7.58063E+17,,
7.58058E+17,,
7.58054E+17,,
7.58054E+17,,
7.58052E+17,,
7.58049E+17,,
7.58049E+17,,
7.58049E+17,,
7.58048E+17,,
7.58045E+17,,
7.58036E+17,,
7.58022E+17,,
7.58011E+17,,
7.58006E+17,,
7.57989E+17,,
7.57973E+17,,
7.57926E+17,,
7.57783E+17,,
7.57778E+17,,
7.57778E+17,,
7.57777E+17,,
7.57777E+17,,
7.57775E+17,,
7.57774E+17,,
7.57774E+17,,
7.57774E+17,,
7.57772E+17,,
7.57771E+17,,
7.5777E+17,,
7.57769E+17,,
7.57769E+17,,
7.57768E+17,,
7.57768E+17,,
7.57767E+17,,
7.57767E+17,,
7.57767E+17,,
7.57767E+17,,
7.57766E+17,,
7.57766E+17,,
7.57765E+17,,
7.57764E+17,,
7.57764E+17,,
7.57763E+17,,
7.57762E+17,,
7.57762E+17,,
7.57761E+17,,
7.57761E+17,,
7.57761E+17,,
7.57761E+17,,
7.5776E+17,,
7.5776E+17,,
7.57759E+17,,
7.57757E+17,,
7.57757E+17,,
7.57757E+17,,
7.57756E+17,,
7.57756E+17,,
7.57754E+17,,
7.57753E+17,,
7.57752E+17,,
7.57752E+17,,
7.57752E+17,,
7.57752E+17,,
7.57749E+17,,
7.57747E+17,,
7.57745E+17,,
7.57736E+17,,
7.57735E+17,,
7.57732E+17,,
7.5773E+17,,
7.5773E+17,,
7.57729E+17,,
7.57728E+17,,
7.57726E+17,,
7.57724E+17,,
7.57719E+17,,
7.57713E+17,,
7.57702E+17,,
7.57698E+17,,
7.57693E+17,,
7.57685E+17,,
7.57675E+17,,
7.57671E+17,,
7.57668E+17,,
7.57647E+17,,
7.57636E+17,,
7.57632E+17,,
7.57616E+17,,
7.57607E+17,,
7.57607E+17,,
7.57606E+17,,
7.57605E+17,,
7.57604E+17,,
7.57603E+17,,
7.57603E+17,,
7.57603E+17,,
7.57602E+17,,
7.576E+17,,
7.57405E+17,,
7.5738E+17,,
7.57361E+17,,
7.57335E+17,,
7.57321E+17,,
7.57308E+17,,
7.57291E+17,,
7.57277E+17,,
7.5726E+17,,
7.57252E+17,,
7.57246E+17,,
7.57212E+17,,
7.57032E+17,,
7.57019E+17,,
7.56998E+17,,
7.56992E+17,,
7.56956E+17,,
7.56917E+17,,
7.56914E+17,,
7.56913E+17,,
7.56913E+17,,
7.56912E+17,,
7.56912E+17,,
7.5691E+17,,
7.5691E+17,,
7.5691E+17,,
7.5691E+17,,
7.56909E+17,,
7.56909E+17,,
7.56908E+17,,
7.56907E+17,,
7.56907E+17,,
7.56906E+17,,
7.56906E+17,,
7.56905E+17,,
7.56905E+17,,
7.56904E+17,,
7.56904E+17,,
7.56904E+17,,
7.56903E+17,,
7.56903E+17,,
7.56903E+17,,
7.56902E+17,,
7.56902E+17,,
7.56901E+17,,
7.56901E+17,,
7.56901E+17,,
7.569E+17,,
7.569E+17,,
7.569E+17,,
7.56883E+17,,
7.56879E+17,,
7.56865E+17,,
7.56861E+17,,
7.56851E+17,,
7.5669E+17,,
7.56685E+17,,
7.56682E+17,,
7.56681E+17,,
7.5667E+17,,
7.56667E+17,,
7.56666E+17,,
7.56665E+17,,
7.56659E+17,,
7.56652E+17,,
7.5665E+17,,
7.5665E+17,,
7.56649E+17,,
7.56647E+17,,
7.56646E+17,,
7.56644E+17,,
7.56643E+17,,
7.56622E+17,,
7.56613E+17,,
7.56612E+17,,
7.56612E+17,,
7.56611E+17,,
7.56611E+17,,
7.56611E+17,,
7.5661E+17,,
7.56609E+17,,
7.56609E+17,,
7.56608E+17,,
7.56608E+17,,
7.56607E+17,,
7.56607E+17,,
7.56594E+17,,
7.56583E+17,,
7.56541E+17,,
7.56532E+17,,
7.5652E+17,,
7.56518E+17,,
7.56516E+17,,
7.56507E+17,,
7.56502E+17,,
7.56499E+17,,
7.56495E+17,,
7.56469E+17,,
7.56339E+17,,
7.56333E+17,,
7.56332E+17,,
7.56331E+17,,
7.56331E+17,,
7.56328E+17,,
7.56327E+17,,
7.56326E+17,,
7.56326E+17,,
7.56325E+17,,
7.56324E+17,,
7.56324E+17,,
7.56323E+17,,
7.56322E+17,,
7.56321E+17,,
7.5632E+17,,
7.56318E+17,,
7.56316E+17,,
7.56316E+17,,
7.56315E+17,,
7.56314E+17,,
7.56313E+17,,
7.56312E+17,,
7.56312E+17,,
7.563E+17,,
7.56293E+17,,
7.56288E+17,,
7.56286E+17,,
7.56278E+17,,
7.56276E+17,,
7.56264E+17,,
7.56248E+17,,
7.56241E+17,,
7.56234E+17,,
7.56223E+17,,
7.56214E+17,,
7.56206E+17,,
7.56197E+17,,
7.56186E+17,,
7.56172E+17,,
7.56164E+17,,
7.56154E+17,,
7.56149E+17,,
7.56141E+17,,
7.56112E+17,,
7.561E+17,,
7.55967E+17,,
7.55965E+17,,
7.55963E+17,,
7.55962E+17,,
7.5596E+17,,
7.55959E+17,,
7.55958E+17,,
7.55957E+17,,
7.55956E+17,,
7.55952E+17,,
7.55951E+17,,
7.55951E+17,,
7.55951E+17,,
7.55949E+17,,
7.55941E+17,,
7.55939E+17,,
7.55939E+17,,
7.55931E+17,,
7.55923E+17,,
7.55918E+17,,
7.5591E+17,,
7.55905E+17,,
7.55898E+17,,
7.55889E+17,,
7.55871E+17,,
7.55859E+17,,
7.55849E+17,,
7.55842E+17,,
7.55833E+17,,
7.55821E+17,,
7.55802E+17,,
7.5578E+17,,
7.5577E+17,,
7.5575E+17,,
7.55734E+17,,
7.556E+17,,
7.55597E+17,,
7.55592E+17,,
7.55592E+17,,
7.55589E+17,,
7.55587E+17,,
7.55587E+17,,
7.55584E+17,,
7.55582E+17,,
7.55581E+17,,
7.55574E+17,,
7.55573E+17,,
7.55572E+17,,
7.5557E+17,,
7.55563E+17,,
7.55545E+17,,
7.55545E+17,,
7.55542E+17,,
7.55535E+17,,
7.55531E+17,,
7.55527E+17,,
7.55513E+17,,
7.55504E+17,,
7.55494E+17,,
7.55482E+17,,
7.55472E+17,,
7.55463E+17,,
7.55437E+17,,
7.5542E+17,,
